idname,price,wine_type,legg_strutt,secco_dolce,piatto_acid,notes,Clusters
Tino Sur Lie Isola dei Nuraghi - 2017.0 - Mora & Memo,16.0,Vermentino,60.2493,14.9305,27.0586,albero da frutta/agrume/vegetale,1
Valcanzjria Bianco - 2019.0 - Gulfi,12.51,Miscela,58.5094,5.48326,39.3762,Erbaceo/agrume/albero da frutta,7
Allemanda - 2020.0 - Planeta,10.7,Moscato Bianco,57.5066,9.02595,35.8399,albero da frutta/agrume/Floreale,11
de Vite - 2020.0 - J. Hofstätter,10.85,Müller-Thurgau,57.5362,23.9493,50.6157,albero da frutta/agrume/nota tropicale,11
Gewürztraminer Südtirol - 2018.0 - Muri-Gries,14.1,Gewürztraminer,65.6052,35.999,25.7365,nota tropicale/albero da frutta/Floreale,5
Pinot Grigio delle Venezie - 2020.0 - Tenuta di Corte Giacobbe,9.99,Pinot Grigio,42.0475,12.2334,44.5008,albero da frutta/agrume/Erbaceo,8
Sabiona Kerner - 2018.0 - Kellerei Eisacktal - Cantina Valle Isarco,33.83,Kerner,65.9386,20.6451,58.8214,agrume/albero da frutta/Erbaceo,12
Dolomytos Bianco - 2015.0 - Ansitz Dolomytos,43.9,Miscela,70.0948,23.3394,49.6417,Erbaceo/agrume/albero da frutta,7
Müller Thurgau - 2020.0 - Tiefenbrunner,10.9,Müller-Thurgau,30.8553,15.5313,34.0169,albero da frutta/agrume/Erbaceo,13
Mervin Sauvignon - 2017.0 - Kellerei Meran,22.0,Sauvignon Blanc,69.0587,30.044,51.4811,vegetale/bacche nere/albero da frutta,1
Bucci Verdicchio dei Castelli di Jesi Classico Superiore - 2017.0 - Bucci,51.5,Verdicchio,45.6168,20.2565,65.6795,agrume/albero da frutta/Erbaceo,3
Poggio alle Gazze - 2017.0 - Ornellaia,52.98,Miscela,45.0337,22.9807,64.6231,albero da frutta/agrume/Erbaceo,7
Nosiola - 2019.0 - Cesconi,16.7,Nosiola,59.5797,17.5914,55.4532,albero da frutta/Erbaceo/legno,22
Biancosesto - 2018.0 - La Tunella,19.9,Miscela,59.2305,22.2579,50.1639,albero da frutta/agrume/Erbaceo,7
Donnaluce - 2020.0 - Poggio le Volpi,15.7,Miscela,49.4951,36.5313,60.8468,albero da frutta/nota tropicale/agrume,11
Cuvée Terlaner (Classico) - 2020.0 - Terlan (Terlano),25.0,Miscela,59.9735,21.1139,52.7049,albero da frutta/agrume/Erbaceo,7
Gfill Sauvignon - 2017.0 - Kellerei St. Pauls,11.8,Sauvignon Blanc,58.649,24.8286,48.9527,agrume/nota tropicale/albero da frutta,11
Bianco - 2017.0 - Tenuta di Fiorano,32.8,Miscela,54.2811,26.9117,56.9794,albero da frutta/Erbaceo/legno,22
Meoru Vermentino di Gallura - 2020.0 - Tani,8.9,Vermentino,55.2627,8.83469,46.7835,agrume/albero da frutta/Floreale,2
Gaia & Rey Langhe - 2008.0 - Gaja,345.0,Chardonnay,63.2395,29.4493,47.8681,legno/albero da frutta/Erbaceo,9
Kerner - 2019.0 - Köfererhof,16.5,Kerner,61.0323,23.0763,55.9116,albero da frutta/agrume/Erbaceo,12
Ribona Colli Maceratesi - 2018.0 - Fontezoppa,21.65,Macertino,44.695,25.2029,68.3838,nota tropicale/albero da frutta/Erbaceo,5
Grüner Veltliner - 2019.0 - Abbazia di Novacella (Stiftskellerei Neustift),12.38,Grüner Veltliner,57.2573,26.0575,55.7798,albero da frutta/agrume/Erbaceo,12
Le Quaiare Lugana - 2020.0 - Bertani,12.4,Verdicchio,55.7656,22.0603,50.2183,albero da frutta/agrume/Erbaceo,3
Terre a Mano Sassocarlo Bianco - 2018.0 - Bacchereto,34.22,Miscela,50.5718,23.2634,57.7683,agrume/Erbaceo/albero da frutta,7
Grillo Kados Risignolo - 2018.0 - Duca di Salaparuta,10.5,Grillo,59.7137,7.10201,35.0899,Erbaceo/albero da frutta/agrume,13
Corte del Lupo Bianco - 2019.0 - Ca' del Bosco,24.9,Chardonnay,54.1077,22.7834,51.5614,albero da frutta/agrume/Erbaceo,12
Masetto Doré Chardonnay - 2019.0 - Endrizzi,22.0,Chardonnay,66.0592,27.0342,40.6382,albero da frutta/legno/Erbaceo,9
Didacus - 2018.0 - Planeta,74.0,Chardonnay,70.4419,6.72877,32.5295,legno/Erbaceo/lieviti,9
Gelso Bianco Fiano - 2019.0 - Podere 29,9.5,Fiano,63.7321,0.0,38.4737,nota tropicale/agrume/albero da frutta,11
Vigneto Runcata Soave Superiore - 2018.0 - Tenuta di Corte Giacobbe,20.79,Garganega,33.8817,9.51642,59.6115,albero da frutta/Erbaceo/agrume,17
Müller Thurgau - 2018.0 - Tiefenbrunner,9.8,Müller-Thurgau,30.8553,15.5313,34.0169,albero da frutta/agrume/Erbaceo,13
Voglar Sauvignon - 2018.0 - Peter Dipoli,22.9,Sauvignon Blanc,63.6724,16.3842,55.9241,agrume/albero da frutta/Erbaceo,14
90+10 Il Rivale - 2019.0 - Pratello,14.67,Trebbiano,39.1352,10.9221,49.9262,albero da frutta/Erbaceo/agrume,19
Roccolo del Durlo Soave Classico - 2020.0 - Le Battistelle,14.78,Garganega,34.4791,5.01935,54.2413,albero da frutta/Erbaceo/lieviti,17
Stracacio - 2017.0 - Coroncino,39.0,Verdicchio,59.5576,20.6261,64.4812,albero da frutta/Invecchiamento/Erbaceo,3
Neta Sauvignon - 2020.0 - Ada Nada,13.5,Sauvignon Blanc,56.4098,24.4279,54.0746,albero da frutta/vegetale/agrume,1
Convento Santissima Annunciata Curtefranca - 2016.0 - Bellavista,34.28,Chardonnay,56.4145,27.0571,45.6701,legno/Erbaceo/albero da frutta,9
Moscato Giallo Vigneti delle Dolomiti - 2019.0 - Franz Haas,23.0,Moscato Giallo,60.6479,25.3037,54.9591,agrume/albero da frutta/Erbaceo,12
Pinot Grigio (Monovitigno) - 2020.0 - di Lenardo,7.4,Pinot Grigio,39.4369,11.5317,41.4712,albero da frutta/agrume/Erbaceo,8
Insolia - 2020.0 - Baglio di Pianetto,8.05,Inzolia,58.7074,10.7279,36.4814,agrume/albero da frutta/Erbaceo,13
Pinot Bianco - 2020.0 - Erste+Neue,8.92,Pinot Blanc,37.3158,0.137882,56.6073,agrume/albero da frutta/Erbaceo,0
Trebbiano d'Abruzzo - 2015.0 - Valentini,122.98,Trebbiano,51.1476,24.1647,65.6775,Erbaceo/albero da frutta/agrume,19
Malvasia - 2020.0 - Doro Princic,21.89,Malvasia,68.9118,20.885,52.4767,Erbaceo/albero da frutta/lieviti,21
Derthona Quadro - 2018.0 - Vigneti Repetto,36.99,Timorasso,57.2794,20.5238,51.476,Erbaceo/agrume/albero da frutta,20
Monteseroni - 2018.0 - Filippi,21.58,Garganega,64.6704,25.7322,48.6112,albero da frutta/legno/Erbaceo,22
Verdeca Salento Petraluce - 2019.0 - Castello Monaci,8.2,Verdeca,57.1094,6.90243,36.0864,agrume/albero da frutta/Erbaceo,13
Chardonnay Sant'Antimo Ghiaie Bianche - 2019.0 - Col d'Orcia,14.96,Chardonnay,50.4061,17.0814,56.6501,legno/albero da frutta/nota tropicale,6
496 Bio - 2019.0 - De Sanctis,11.67,Miscela,46.0548,20.1367,64.4162,albero da frutta/vegetale/nota tropicale,6
Fiano Di Avellino Pietracalda - 2019.0 - Feudi di San Gregorio,17.0,Fiano,60.1488,3.10388,42.6204,agrume/albero da frutta/Erbaceo,16
Angimbé (Tenuta Ficuzza) - 2020.0 - Cusumano,8.9,Chardonnay,59.2081,8.43312,38.2483,albero da frutta/agrume/Erbaceo,12
Praepositus Grüner Veltliner - 2017.0 - Abbazia di Novacella (Stiftskellerei Neustift),16.9,Grüner Veltliner,63.4805,16.2228,54.9766,albero da frutta/Erbaceo/agrume,12
Gavi - 2018.0 - Marchese Raggio,15.88,Cortese,25.6636,0.0,80.1759,albero da frutta/Erbaceo/spezie,10
Sanct Valentin Pinot Grigio - 2019.0 - St. Michael-Eppan,24.5,Pinot Grigio,46.407,17.3407,38.3687,legno/albero da frutta/Erbaceo,22
Chardonnay - 2019.0 - Jermann,22.13,Chardonnay,59.8109,24.6974,50.576,albero da frutta/legno/agrume,4
Bolgheri Vermentino - 2019.0 - Grattamacco,33.32,Vermentino,48.9992,24.5469,63.4598,Erbaceo/albero da frutta/legno,22
Vigne - 2019.0 - Zuani,18.6,Miscela,64.6036,20.465,51.6835,albero da frutta/agrume/Erbaceo,7
Bucci Verdicchio dei Castelli di Jesi Classico Superiore - 2020.0 - Bucci,15.47,Verdicchio,45.6168,20.2565,65.6795,agrume/albero da frutta/Erbaceo,3
Amperg Weissburgunder - 2018.0 - Klaus Lentsch,30.6,Weissburgunder,36.9957,0.0,61.4375,albero da frutta/agrume/vegetale,1
Oberkerschbaum Sauvignon - 2017.0 - J. Hofstätter,35.18,Sauvignon Blanc,51.9029,21.1964,45.2223,Floreale/albero da frutta/Erbaceo,14
Lafóa Gewürztraminer - 2019.0 - Colterenzio (Schreckbichl),21.86,Gewürztraminer,70.0601,34.2326,36.9147,Erbaceo/albero da frutta/nota tropicale,5
Tschaupp Chardonnay - 2016.0 - Weingut Tenuta Schweitzer,19.9,Chardonnay,56.9459,20.3216,53.6024,Floreale/Erbaceo/agrume,12
Preludio No. 1 Chardonnay - 2020.0 - Rivera,7.4,Chardonnay,57.5116,9.54071,33.9206,albero da frutta/legno/agrume,4
Dianthà - 2019.0 - Cantine Pellegrino,8.8,Miscela,54.501,12.9997,31.5309,agrume/albero da frutta/nota tropicale,11
Poggio dei Gelsi Est!Est!Est! di Montefiascone - 2020.0 - Falesco,7.89,Miscela,41.956,22.5398,63.5183,albero da frutta/agrume/Erbaceo,7
Idda Bianco - 2020.0 - Gaja,34.9,Carricante,57.2069,6.60812,46.3556,Erbaceo/agrume/albero da frutta,15
Russiz Superiore Sauvignon Collio - 2020.0 - Marco Felluga,17.1,Sauvignon Blanc,61.971,25.2759,52.7816,agrume/albero da frutta/Erbaceo,14
Custoza - 2020.0 - Gorgo,7.07,Miscela,53.4486,21.0389,50.1274,albero da frutta/Erbaceo/agrume,7
Sylvaner - 2019.0 - Strasserhof,18.46,Sylvaner,56.6324,21.7863,53.6164,albero da frutta/agrume/Erbaceo,20
Blanc de Morgex et de la Salle - 2019.0 - Pavese Ermes,25.6,Prié,58.2063,16.08,57.447,agrume/albero da frutta/Erbaceo,12
Strahler Pinot Bianco - 2019.0 - Stroblhof,19.3,Pinot Blanc,38.7903,0.29442,57.0424,albero da frutta/agrume/lieviti,0
Il Sestante Lugana - 2020.0 - Tommasi,8.99,Trebbiano,58.0643,23.7229,48.6375,albero da frutta/nota tropicale/agrume,11
Torricella - 2017.0 - Ricasoli,12.9,Chardonnay,45.0276,24.5296,67.5442,legno/agrume/albero da frutta,4
Ramì Blanco - 2020.0 - COS,17.6,Inzolia,62.1239,5.96295,30.6688,agrume/Erbaceo/albero da frutta,13
Vermentino (Etichetta Nera/Black Label) - 2020.0 - Lvnae,15.29,Vermentino,61.9688,23.8551,53.0251,albero da frutta/agrume/Erbaceo,2
Villa Bucci Riserva - 2017.0 - Bucci,44.88,Verdicchio,49.6519,20.1899,64.3916,Erbaceo/albero da frutta/agrume,3
Blasi Chardonnay - 2020.0 - Vigneti Reale,7.6,Chardonnay,67.0259,19.5519,20.7594,Erbaceo/nota tropicale,5
Schietto Chardonnay - 2013.0 - Spadafora,20.48,Chardonnay,62.0546,11.7223,24.5346,legno/lieviti/Erbaceo,9
Beyond the Clouds - 2014.0 - Elena Walch,105.0,Chardonnay,64.8012,25.8283,47.7652,legno/albero da frutta/nota tropicale,6
Zahara - 2018.0 - Casa di Grazia,13.0,Grillo,58.6466,10.9229,33.8346,nota tropicale/agrume/Erbaceo,13
Schulthauser Weissburgunder (Pinot Bianco) - 2020.0 - St. Michael-Eppan,13.5,Weissburgunder,44.7582,0.0,58.5466,albero da frutta/agrume/Erbaceo,0
Derthona - 2020.0 - La Colombera - Piercarlo Semino,15.9,Timorasso,63.5708,19.8263,50.8367,Erbaceo/albero da frutta/agrume,20
Sicilia Damarino - 2021.0 - Donnafugata,9.68,Miscela,48.238,15.4091,39.5332,albero da frutta/agrume/Erbaceo,7
Vigna della Congregazione Fiano di Avellino - 2018.0 - Villa Diamante,39.9,Fiano,64.2442,1.46268,41.4781,Erbaceo/albero da frutta/agrume,16
Vitovska - 2017.0 - Vodopivec,54.0,Vitovska,62.9315,20.1267,50.566,agrume/Erbaceo/albero da frutta,12
Sauvignon Blanc Riserva Mathias - 2018.0 - Pfitscher,32.48,Sauvignon Blanc,55.067,11.8499,54.5042,nota tropicale/albero da frutta/Erbaceo,5
Le Fossette - 2020.0 - Alberto Longo,12.9,Falanghina,66.1458,6.27679,29.8393,agrume/albero da frutta/Erbaceo,13
Turmhof Sauvignon Blanc - 2017.0 - Tiefenbrunner,16.8,Sauvignon Blanc,58.2315,17.0747,51.1333,vegetale/agrume/albero da frutta,1
Derthona Montecitorio - 2017.0 - Vigneti Massa,41.05,Timorasso,65.1374,21.9705,52.1023,Erbaceo/albero da frutta/agrume,20
Trebbiano Colli della Toscana Centrale - 2019.0 - Monteraponi,89.0,Trebbiano Toscano,48.6786,20.006,66.3452,albero da frutta/Erbaceo/lieviti,21
Sanct Valentin Pinot Grigio - 2018.0 - St. Michael-Eppan,24.9,Pinot Grigio,46.407,17.3407,38.3687,legno/albero da frutta/Erbaceo,22
Ribolla di Oslavia Riserva - 2017.0 - Primosic,42.0,Ribolla Gialla,67.105,25.5272,48.1496,agrume/albero da frutta/Erbaceo,12
Terra Piccolo Derthona - 2019.0 - Vigneti Massa,18.36,Timorasso,56.0948,19.1815,58.5158,albero da frutta/agrume/Erbaceo,20
Olivar - 2017.0 - Cesconi,26.98,Miscela,66.5702,26.6881,44.2509,legno/albero da frutta/agrume,4
Prestige Lugana - 2021.0 - Cà Maiol,11.9,Trebbiano,56.0458,22.6464,50.1602,albero da frutta/agrume/Erbaceo,19
I Fiori Vermentino - 2020.0 - Pala,9.31,Vermentino,60.4658,7.22064,34.9385,albero da frutta/agrume/Erbaceo,2
Domasino Bianco - 2020.0 - Sorsasso,12.95,Miscela,51.0558,20.3663,44.8762,Erbaceo/albero da frutta/lieviti,21
Belato Offida Pecorino - 2020.0 - Carminucci,10.98,Pecorino,40.1236,22.4031,57.4765,albero da frutta/agrume/Erbaceo,12
Löwengang Chardonnay - 2018.0 - Alois Lageder,44.9,Chardonnay,62.271,24.766,45.908,legno/albero da frutta/Erbaceo,9
Ribolla Gialla - 2020.0 - Alturis,7.76,Ribolla Gialla,52.5645,23.3426,51.1382,albero da frutta/vegetale/agrume,1
Toscana Batar - 2016.0 - Querciabella,95.0,Miscela,50.3016,29.4964,63.1536,legno/albero da frutta/Erbaceo,22
Etna Bianco - 2020.0 - Graci,19.5,Nerello Mascalese,62.7487,3.8315,40.7116,Erbaceo/agrume/albero da frutta,13
Sylvaner - 2018.0 - Köfererhof,17.38,Sylvaner,59.8845,24.3901,53.0376,albero da frutta/agrume/Erbaceo,20
Gewürztraminer - 2020.0 - Kellerei . Cantina KALTERN,15.55,Gewürztraminer,64.7586,39.2981,30.2637,nota tropicale/Erbaceo/albero da frutta,5
Tùfico Verdicchio dei Castelli di Jesi Riserva Classico - 2016.0 - Colonnara,15.51,Verdicchio,52.6115,15.5417,60.0674,agrume/albero da frutta/legno,4
Viridis Langhe Sauvignon - 2019.0 - Comm. G.B. Burlotto,23.0,Sauvignon Blanc,63.9214,25.0216,54.4364,agrume/albero da frutta/Erbaceo,14
Le Rive del Bricco delle Ciliegie Roero Arneis - 2018.0 - Giovanni Almondo,21.9,Arneis,58.8971,15.5747,51.8943,albero da frutta/agrume/spezie,11
Monte Lupo Lugana - 2020.0 - Cobue,12.32,Trebbiano,53.9699,22.1443,51.1128,albero da frutta/Floreale/nota tropicale,6
Grüner Veltliner - 2018.0 - Weingut Ebner,19.2,Grüner Veltliner,66.5714,17.5964,55.6576,albero da frutta/Erbaceo/agrume,12
Onde di Sole - 2019.0 - Hibiscus,20.5,Grillo,55.1341,3.87702,37.9032,nota tropicale/albero da frutta/Erbaceo,5
Verdicchio di Matelica Vigneto Fogliano - 2019.0 - Bisci,22.4,Verdicchio,47.8554,20.1062,67.4518,albero da frutta/Erbaceo/agrume,3
La Raccolta - 2013.0 - Cantine del Notaio,21.2,Miscela,65.8184,4.31739,28.3555,Erbaceo/frutta secca/albero da frutta,7
Kaiton Südtirol Eisacktaler Riesling - 2020.0 - Kuen Hof,28.6,Riesling,54.7647,20.5086,60.589,Erbaceo/agrume/albero da frutta,12
Madonna della Scoperta Lugana Superiore - 2017.0 - Perla del Garda,19.9,Trebbiano,51.5835,30.2936,52.978,albero da frutta/Erbaceo/legno,22
Pecorino (Unico) - 2020.0 - Tenuta Ulisse,11.95,Pecorino,42.7478,25.2149,64.8326,albero da frutta/agrume/nota tropicale,11
Ventidue (22) Fiano di Avellino - 2018.0 - Villa Raiano,17.9,Fiano,57.102,9.68622,46.3354,Erbaceo/albero da frutta/agrume,16
Chardonnay Langhe - 2019.0 - Cavallotto,20.7,Chardonnay,58.9061,20.0649,57.6063,agrume/albero da frutta/Erbaceo,12
Pinot Bianco '1840' - 2019.0 - H. Lun,10.56,Weissburgunder,53.1835,0.0,53.1995,albero da frutta/nota tropicale/vegetale,6
Sauvignon - 2020.0 - Cantina Bolzano / Kellerei Bozen,11.85,Sauvignon Blanc,57.6583,26.0318,53.5846,albero da frutta/nota tropicale/agrume,11
Derthona - 2018.0 - Ricci,17.9,Timorasso,65.7385,14.7333,44.4124,agrume/albero da frutta/Erbaceo,20
Calvarino Soave Classico - 2016.0 - Pieropan,29.0,Garganega,31.3887,3.7524,58.3051,albero da frutta/agrume/Erbaceo,17
Costa del Vento Derthona - 2017.0 - Vigneti Massa,35.5,Timorasso,68.4746,24.2801,52.012,Erbaceo/albero da frutta/legno,22
Pomino Bianco - 2020.0 - Castello Pomino,8.4,Chardonnay,40.4587,21.6823,65.6328,albero da frutta/agrume/legno,4
Alborina Gavi - 2018.0 - Castello di Tassarolo,14.4,Cortese,33.3527,0.0,75.1349,agrume/legno/nota tropicale,11
Omnes Dies - 2020.0 - Abbazia di Novacella (Stiftskellerei Neustift),8.9,Miscela,53.3787,31.4632,52.903,albero da frutta/agrume/Erbaceo,7
Weissburgunder Pinot Bianco - 2020.0 - J. Hofstätter,10.19,Pinot Blanc,40.6091,4.26761,58.6125,albero da frutta/Erbaceo/agrume,0
Roero Arneis - 2019.0 - Matteo Correggia,10.95,Arneis,61.5292,19.7282,54.7248,albero da frutta/agrume/Erbaceo,12
Costa del Vento Derthona - 2018.0 - Vigneti Massa,38.99,Timorasso,68.4746,24.2801,52.012,Erbaceo/albero da frutta/legno,22
Andrius Sauvignon Blanc - 2019.0 - Andrian,29.9,Sauvignon Blanc,65.9086,27.7403,52.8511,albero da frutta/agrume/legno,4
Contrada Cavaliere Etna Bianco - 2018.0 - Benanti,34.8,Carricante,57.6536,2.90987,47.8418,Erbaceo/albero da frutta/agrume,15
Masso Vivo Vermentino - 2020.0 - Tenuta Ammiraglia,8.9,Vermentino,37.2677,17.0586,63.0003,albero da frutta/agrume/Erbaceo,2
Timeo Grillo - 2018.0 - Baglio di Pianetto,11.58,Grillo,57.0395,6.76156,42.1147,agrume/albero da frutta/Erbaceo,13
Chardonnay - 2020.0 - Kellerei Eisacktal - Cantina Valle Isarco,10.4,Chardonnay,46.0602,27.9161,40.9864,albero da frutta/agrume/nota tropicale,11
Castello della Sala Bramìto Chardonnay - 2021.0 - Antinori,15.9,Chardonnay,42.6059,23.0328,64.3836,legno/albero da frutta/agrume,4
Binel Langhe Bianco - 2017.0 - Ettore Germano,16.2,Miscela,60.516,23.3259,50.4692,legno/agrume/albero da frutta,4
Tradition Pinot Grigio - 2020.0 - Terlan (Terlano),12.4,Pinot Grigio,42.6187,14.7968,42.1819,albero da frutta/agrume/Erbaceo,8
Collio Friulano - 2019.0 - Schiopetto,18.0,Friulano,60.6649,20.8803,50.6836,albero da frutta/Erbaceo/agrume,21
Santannella - 2020.0 - Mandrarossa,9.88,Miscela,65.8779,11.5237,33.1688,legno/albero da frutta/agrume,4
Dominè Verdicchio dei Castelli di Jesi Classico Superiore - 2018.0 - Pievalta,10.2,Verdicchio,45.1918,18.8918,59.9942,agrume/lieviti/vegetale,1
Monte Ceriani Soave - 2018.0 - Tenuta Sant'Antonio,8.0,Garganega,37.1978,0.999583,55.9755,albero da frutta/agrume/nota tropicale,11
Villa Antinori Toscana Bianco - 2020.0 - Antinori,12.39,Trebbiano,42.1876,21.8649,64.4628,agrume/albero da frutta/Erbaceo,19
Réserve della Contessa - 2020.0 - Manincor,19.0,Miscela,59.6475,20.9889,52.5671,albero da frutta/Erbaceo/agrume,7
Cà del Lago Lugana - 2020.0 - Villabella,7.2,Chardonnay,51.4341,23.2168,48.5405,albero da frutta/agrume/lieviti,4
Lugana Vigneto Massoni - 2021.0 - S. Cristina,12.39,Trebbiano,55.5779,23.1083,49.156,agrume/albero da frutta/Erbaceo,19
Sauvignon - 2019.0 - Meroi,18.9,Sauvignon Blanc,60.0048,25.1613,47.6557,albero da frutta/legno/agrume,4
Chardonnay Riserva Crivelli - 2018.0 - Peter Zemmer,38.5,Chardonnay,62.7289,18.8028,41.4174,legno/albero da frutta/agrume,4
Demesse Vecchie Lugana - 2018.0 - Olivini,12.9,Trebbiano,57.7508,21.953,50.6209,agrume/albero da frutta/legno,4
Ribolla Gialla - 2020.0 - La Magnolia,11.02,Ribolla Gialla,50.2908,25.2578,51.9976,agrume/albero da frutta/bacche nere,11
Piere Sauvignon Blanc - 2020.0 - Vie di Romans,25.55,Sauvignon Blanc,64.9468,24.5266,52.8892,agrume/albero da frutta/vegetale,1
Una - 2015.0 - Torre Fornello,35.1,Malvasia di Candia Aromatica,69.2686,20.5403,41.6037,Erbaceo/nota tropicale/spezie,5
Chambave Muscat - 2020.0 - La Crotta di Vegneron,15.47,Muscat Blanc,63.1971,31.4273,49.7741,albero da frutta/Erbaceo/agrume,12
Massifitti Trebbiano di Soave - 2018.0 - Suavia,14.5,Trebbiano,52.0018,14.418,54.8373,albero da frutta/Erbaceo/agrume,19
Castello della Sala Cervaro della Sala - 2001.0 - Antinori,90.0,Chardonnay,49.6059,26.5888,63.8736,legno/albero da frutta/Erbaceo,9
Campanaro - 2015.0 - Feudi di San Gregorio,30.5,Miscela,57.78,11.3465,42.5316,agrume/Erbaceo/albero da frutta,7
Tralivio - 2016.0 - Sartarelli,13.9,Verdicchio,42.2676,22.7202,64.1431,albero da frutta/Erbaceo/agrume,3
Caroline - 2017.0 - Pranzegg,34.13,Miscela,61.2211,20.6981,49.3895,agrume/albero da frutta/Erbaceo,7
Regaleali Bianco Sicilia - 2021.0 - Tasca d'Almerita,8.82,Ansonica,57.3133,4.58013,36.201,albero da frutta/agrume/Erbaceo,13
Pinot Grigio - 2020.0 - De Stefani,10.8,Pinot Grigio,39.1713,15.1285,40.6076,albero da frutta/agrume/nota tropicale,11
Petite Arvine - 2019.0 - Les Crêtes,24.6,Petite Arvine,59.3061,21.9475,53.5539,albero da frutta/agrume/Erbaceo,12
Pinot Grigio - 2018.0 - Colterenzio (Schreckbichl),13.0,Pinot Grigio,41.0993,12.2443,44.3724,albero da frutta/agrume/Erbaceo,8
Friulano - 2019.0 - Ferlat,16.0,Tocai Friulano,54.1894,26.5661,53.6295,frutti rossi/agrume/Floreale,11
L'Altro Chardonnay - 2020.0 - Pio Cesare,14.5,Chardonnay,59.4683,21.436,50.4617,legno/albero da frutta/agrume,4
Poggio alle Gazze - 2011.0 - Ornellaia,54.0,Sauvignon Blanc,45.0337,22.9807,64.6231,albero da frutta/agrume/Erbaceo,14
Kofl Sauvignon - 2019.0 - Cantina Kurtatsch,16.85,Sauvignon Blanc,61.9515,17.986,52.6465,vegetale/agrume/albero da frutta,1
Lugana San Benedetto - 2021.0 - Zenato,9.76,Trebbiano,58.2117,23.0207,50.2841,albero da frutta/agrume/Erbaceo,19
Prestige Lugana - 2019.0 - Cà Maiol,12.75,Trebbiano,56.0466,22.6102,50.1609,albero da frutta/agrume/Erbaceo,19
Terra di Mezzo - 2015.0 - La Monacesca,22.35,Verdicchio,49.3867,36.9141,55.4547,albero da frutta/nota tropicale/agrume,11
Sauvignon - 2020.0 - Puiatti,11.4,Sauvignon Blanc,57.9895,26.1539,47.5906,albero da frutta/agrume/Erbaceo,14
Campanaro - 2013.0 - Feudi di San Gregorio,24.5,Miscela,57.78,11.3465,42.5316,agrume/Erbaceo/albero da frutta,7
Lugana Blanc - 2020.0 - Ricchi,14.1,Trebbiano,52.7869,20.2237,51.976,albero da frutta/agrume/Erbaceo,19
Fiano Bianco - 2019.0 - Schola Sarmenti,9.9,Fiano,60.5623,5.1706,36.5384,Erbaceo/albero da frutta/agrume,16
Mongris Collio Pinot Grigio - 2020.0 - Marco Felluga,12.8,Pinot Grigio,41.7278,11.2882,41.1756,albero da frutta/agrume/Erbaceo,8
LUXS Kerner - 2019.0 - Niklas,16.05,Kerner,55.6289,22.3107,51.4579,nota tropicale/agrume/albero da frutta,11
Verdicchio di Matelica - 2020.0 - Gagliardi,10.89,Verdicchio,44.1042,23.6588,64.2888,Erbaceo/agrume/albero da frutta,3
T Borc Sandrigo - 2018.0 - Denis Montanar,19.29,Merlot,56.1982,19.274,57.4923,albero da frutta/agrume/Floreale,11
Devon Greco di Tufo - 2020.0 - Antonio Caggiano,16.65,Greco,63.8304,5.15331,36.6166,albero da frutta/agrume/nota tropicale,11
Gaia & Rey Langhe - 2013.0 - Gaja,349.0,Chardonnay,63.239,29.4452,47.8767,legno/albero da frutta/Erbaceo,9
Sicilia Damarino - 2019.0 - Donnafugata,9.36,Miscela,48.238,15.4091,39.5332,albero da frutta/agrume/Erbaceo,7
Critone Bianco - 2020.0 - Librandi,7.9,Chardonnay,59.9997,8.68202,38.4805,albero da frutta/agrume/Erbaceo,12
Soave-Bertani (Cav Giov. Batt. Bertani) (Vintage Edition) Soave - 2018.0 - Bertani,13.5,Garganega,34.0599,6.28662,56.0687,albero da frutta/Erbaceo/agrume,17
