company;name;avg_review;num_review;price;food_advice;country;region;wine_type;year;legg_strutt;secco_dolce;piatto_acid;notes
Tenuta Santa Maria di Gaetano Bertani;Amarone della Valpolicella Classico Riserva ;4.5;170;67.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2015;82.4151;23.3194;46.9327;bacche nere/legno/frutti rossi
Bruno Giacosa;Falletto Barbaresco Asili ;4.4;101;394.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;1997;58.4413;67.3504;9.29253;Erbaceo/frutti rossi/legno
Poggio di Sotto;Rosso di Montalcino ;4.3;246;54.8;Manzo / Agnello / Vitello;Italia;Rosso di Montalcino;Sangiovese;2017;42.8505;40.301;7.75054;frutti rossi/Erbaceo/legno
Mottura;Rosone ;4.3;235;12.49;Manzo / Pasta / Agnello;Italia;Salento;Negroamaro;2019;76.4013;34.5777;39.6562;legno/Erbaceo/frutta secca
Poggio di Sotto;Brunello di Montalcino Riserva ;4.7;176;369.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2010;46.7099;53.0242;8.52851;legno/Erbaceo/frutti rossi
Terlan (Terlano);Lagrein Riserva Porphyr ;4.4;592;69.0;Manzo / Pasta / Agnello;Italia;Südtirol - Alto Adige;Lagrein;2016;67.8008;42.4441;20.1175;bacche nere/legno/Erbaceo
Dal Forno Romano;Valpolicella Superiore Monte Lodoletta ;4.5;1088;145.0;Manzo / Pasta / Vitello;Italia;Valpolicella;Miscela;2007;53.7444;39.4159;25.0749;legno/bacche nere/Erbaceo
Castello di Monsanto;Fabrizio Bianchi Sangioveto Grosso Toscana ;4.3;75;47.49;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2016;56.4643;48.5474;16.5673;legno/Erbaceo/frutti rossi
Tenuta CastelGiocondo;Brunello di Montalcino ;4.2;2890;54.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2008;48.6334;57.2441;6.57465;legno/Erbaceo/frutti rossi
Giacomo Conterno;Barolo Cascina Francia ;4.6;497;289.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;62.2791;75.8167;8.10131;Erbaceo/frutti rossi/legno
Antinori;Tignanello ;4.5;9506;190.0;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2011;53.224;42.2644;10.8428;legno/bacche nere/Erbaceo
Tenuta CastelGiocondo;Ripe al Convento Brunello di Montalcino Riserva ;4.4;330;69.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2003;51.5924;58.4552;12.1838;legno/Erbaceo/bacche nere
Sesti;Brunello di Montalcino ;4.4;162;66.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2008;46.4993;53.4956;7.81726;frutti rossi/Erbaceo/legno
Patrizia Cencioni;Brunello di Montalcino ;4.3;216;37.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;50.0858;61.2927;10.0508;legno/frutti rossi/Erbaceo
Bruno Giacosa;Falletto Barolo Le Rocche del Falletto Riserva ;4.4;55;799.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2001;61.5864;77.9203;18.5333;Erbaceo/frutti rossi/legno
Soldera;Brunello di Montalcino Riserva ;4.5;65;1110.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;1991;43.6185;55.9735;14.0852;Erbaceo/frutti rossi/legno
Capannelle;50 & 50 ;4.4;174;89.9;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2016;52.6991;45.5533;11.9574;legno/bacche nere/Erbaceo
Tenuta Sette Ponti;Oreno Toscana ;4.3;481;76.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2018;54.7217;45.7863;10.5048;legno/bacche nere/Erbaceo
Brezza;Bricco Sarmassa Barolo ;4.3;31;65.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;64.3356;81.2161;0.202752;frutti rossi/Erbaceo/legno
Biondi-Santi;Brunello di Montalcino Riserva ;4.6;86;725.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;1995;46.0134;56.8118;10.0447;Erbaceo/legno/frutti rossi
Castellare;Toscana I Sodi di San Niccolo ;4.4;319;73.5;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2017;51.1979;43.5423;12.5028;legno/Erbaceo/bacche nere
Gaja;Ca'Marcanda Magari ;4.3;701;51.9;Manzo / Pasta / Agnello;Italia;Bolgheri;Merlot;2018;62.1676;65.566;8.89432;legno/bacche nere/Erbaceo
Duemani;Duemani Cabernet Franc ;4.5;70;119.0;Manzo / Agnello / Vitello;Italia;Costa Toscana;Cabernet Franc;2017;54.0711;44.1709;14.6844;bacche nere/legno/Erbaceo
La Massa;Giorgio Primo ;4.4;44;93.8;Manzo / Agnello / Vitello;Italia;Chianti Classico;Merlot;2017;56.9261;45.0843;13.3808;legno/bacche nere/Erbaceo
San Leonardo;San Leonardo ;4.3;299;75.0;Manzo / Pasta / Agnello;Italia;Vigneti delle Dolomiti;Miscela;2016;61.9655;42.3059;16.4878;legno/Erbaceo/bacche nere
Gaja;Barbaresco ;4.5;167;198.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2018;60.0512;67.7457;7.53662;Erbaceo/legno/frutti rossi
Tenuta San Guido;Sassicaia ;4.7;6034;586.02;Manzo / Pasta / Agnello;Italia;Bolgheri Sassicaia;Miscela;2009;62.0521;64.0323;10.2942;legno/bacche nere/Erbaceo
Ornellaia;Bolgheri Superiore ;4.6;901;279.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Merlot;1999;64.5938;64.8667;12.543;legno/bacche nere/Erbaceo
Fattoria del Pino;Brunello di Montalcino ;4.4;102;44.95;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;44.8799;54.2197;6.61094;Erbaceo/frutti rossi/legno
Dal Forno Romano;Amarone della Valpolicella Monte Lodoletta ;4.7;851;478.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2008;85.0;29.6809;51.3981;legno/bacche nere/Erbaceo
Gaja;Barbaresco ;4.5;880;225.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2016;60.0512;67.7457;7.53662;Erbaceo/legno/frutti rossi
Le Macchiole;Messorio ;4.6;75;199.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2017;55.4047;43.0424;15.2227;legno/bacche nere/Erbaceo
Quintarelli Giuseppe;Veneto Rosso del Bepi ;4.5;27;201.0;Manzo / Pasta / Agnello;Italia;Veneto;Corvina;1996;66.8023;40.1411;28.1919;legno/frutti rossi/Erbaceo
Pian delle Querci;Brunello di Montalcino Riserva ;4.3;149;36.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;50.4502;55.2892;12.4677;frutti rossi/legno/Erbaceo
Bartolo Mascarello;Dolcetto d'Alba ;4.3;31;35.9;Manzo / Pasta / Agnello;Italia;Dolcetto d'Alba;Dolcetto;2020;56.2633;41.063;16.6658;frutti rossi/bacche nere/Erbaceo
Cascina Chicco;Roero Valmaggiore Riserva ;4.3;65;18.11;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Roero;Nebbiolo;2017;62.01;75.4315;4.84552;frutti rossi/legno/Erbaceo
Colle Santa Mustiola;Poggio Ai Chiari ;4.3;222;53.3;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2006;54.5771;39.7453;10.3004;legno/Erbaceo/frutti rossi
Ornellaia;Bolgheri Superiore ;4.5;239;350.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;1990;64.5938;64.8667;12.543;legno/bacche nere/Erbaceo
Poggio Antico;Altero Brunello di Montalcino ;4.5;51;64.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;49.1607;55.2804;7.08816;legno/Erbaceo/frutti rossi
Cinciole;Camalaione ;4.4;68;43.99;Manzo / Agnello / Vitello;Italia;Chianti;Cabernet Sauvignon;2015;54.1578;51.1108;17.801;bacche nere/legno/Erbaceo
Fuligni;Brunello di Montalcino ;4.4;207;92.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Toscana;Sangiovese;2016;47.9535;58.186;6.47941;Erbaceo/legno/frutti rossi
Giacomo Conterno;Barolo Riserva Monfortino ;4.6;210;1490.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2004;61.3385;76.5355;13.0744;Erbaceo/legno/frutti rossi
Siro Pacenti;Brunello di Montalcino ;4.3;47;76.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2008;48.9555;55.5976;4.38151;Erbaceo/legno/bacche nere
La Spinetta;Sezzana ;4.5;66;85.0;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2001;50.3797;41.5524;7.71323;legno/Erbaceo/frutti rossi
Gualdo del Re;Cabraia Rosso Toscana ;4.3;59;70.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2016;54.4015;46.7063;5.42359;bacche nere/legno/Invecchiamento
Grattamacco;Bolgheri Superiore ;4.4;737;56.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2017;65.5369;66.1129;9.44818;legno/bacche nere/Erbaceo
Banfi;Brunello di Montalcino ;4.2;1653;25.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;47.4791;54.4505;4.351;legno/Erbaceo/frutti rossi
Gaja;Dagromis Barolo ;4.4;345;72.6;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;62.8544;74.4782;6.3614;Erbaceo/legno/frutti rossi
Tenuta Luce;Luce Brunello di Montalcino ;4.4;409;101.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2014;51.7273;58.017;12.1753;legno/Erbaceo/bacche nere
San Valentino;Mascarin Syrah ;4.2;35;40.9;Manzo / Pasta / Agnello;Italia;Emilia-Romagna;Shiraz/Syrah;2016;67.5044;48.1033;12.013;legno/spezie/bacche nere
Comm. G.B. Burlotto;Barolo Vigneto Cannubi ;4.3;128;399.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;59.6782;77.8641;11.9716;Erbaceo/frutti rossi/legno
Miani;Rosso ;4.3;58;135.0;Manzo / Pasta / Agnello;Italia;Colli Orientali del Friuli;Miscela;2013;66.7086;48.1889;20.1692;Erbaceo/legno/bacche nere
Bruno Giacosa;Falletto Barolo Le Rocche del Falletto ;4.5;101;189.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;58.7329;75.6924;9.36427;Erbaceo/frutti rossi/legno
Tenuta Prima Pietra;Permassimo ;4.7;25;160.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2017;62.475;49.0571;0.0;spezie/Erbaceo/frutti rossi
La Madonnina;Opera Omnia Bolgheri Superiore ;4.5;59;69.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2016;69.5219;62.2152;17.1063;Erbaceo/bacche nere/frutti rossi
Montevertine;Le Pergole Torte ;4.5;464;444.0;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2016;48.0387;43.2837;9.05728;Erbaceo/frutti rossi/legno
Ornellaia;Bolgheri Superiore ;4.6;1050;199.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Cabernet Sauvignon;2018;64.5938;64.8667;12.543;legno/bacche nere/Erbaceo
Giacomo Conterno;Barolo Cascina Francia ;4.8;130;529.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;62.2791;75.8167;8.10131;Erbaceo/frutti rossi/legno
Argiano;Brunello di Montalcino ;4.3;1743;70.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;48.0015;55.5254;6.7768;legno/Erbaceo/frutti rossi
Donne Fittipaldi;Bolgheri Superiore ;4.3;37;37.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2018;67.9534;67.1979;13.2204;bacche nere/Erbaceo/legno
Produttori Vini Manduria;Sonetto Primitivo di Manduria Riserva ;4.3;278;29.9;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2014;66.5881;27.4924;39.6061;legno/bacche nere/frutta secca
Antonio Ferrari;Solaria Jonica ;4.5;274;82.9;Manzo / Pasta / Agnello;Italia;Puglia;Sangiovese;1959;68.6851;17.974;55.0988;legno/frutta secca/Invecchiamento
Tenuta Giustini;Ad Hoc Primitivo di Manduria ;4.5;26;12.9;Manzo / Pasta / Agnello;Italia;Primitivo di Manduria;Primitivo;2021;64.5141;25.647;48.9505;legno/frutti rossi/bacche nere
Castellare;Toscana I Sodi di San Niccolo ;4.3;661;76.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2014;51.1979;43.5423;12.5028;legno/Erbaceo/bacche nere
Duemani;Suisassi Syrah ;4.4;102;118.0;Manzo / Agnello / Vitello;Italia;Costa Toscana;Shiraz/Syrah;2016;56.2751;45.7726;10.2702;legno/bacche nere/spezie
Cesari;Il Bosco Amarone Della Valpolicella Classico ;4.4;94;39.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2016;83.1671;28.5126;46.0492;legno/bacche nere/frutti rossi
Biondi-Santi;Brunello di Montalcino Riserva ;4.7;311;769.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2004;46.0134;56.8118;10.0447;Erbaceo/legno/frutti rossi
Masseto;Toscana ;4.6;627;999.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2014;57.6969;45.9309;17.0264;legno/bacche nere/Erbaceo
Le Mortelle;Poggio Alle Nane Maremma Toscana ;4.5;257;54.0;Manzo / Agnello / Vitello;Italia;Maremma Toscana;Miscela;2018;58.0901;40.135;15.3668;bacche nere/legno/Erbaceo
Comm. G.B. Burlotto;Barolo Acclivi ;4.3;169;318.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;60.7601;78.2807;6.85132;frutti rossi/legno/Erbaceo
Bruno Giacosa;Falletto Barbaresco Asili ;4.3;114;939.0;Manzo / Pasta / Agnello;Italia;Barbaresco;Nebbiolo;2000;58.4413;67.3504;9.29253;Erbaceo/frutti rossi/legno
Castello Romitorio;Filo di Seta Brunello di Montalcino ;4.4;116;90.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;49.5109;62.6473;1.58897;legno/Erbaceo/frutti rossi
Cantine Leonardo da Vinci;Uve portate a Cesena ;4.4;137;14.89;Manzo / Pasta / Agnello;Italia;Romagna;Sangiovese;2020;64.9583;36.6806;38.9342;legno/bacche nere/frutti rossi
Tricerchi;AD 1441 Brunello di Montalcino ;4.3;46;71.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2016;51.514;59.9778;0.0;legno/frutti rossi/Erbaceo
Castello Nipozzano;Mormoreto Toscana ;4.3;911;68.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2010;56.8134;45.053;10.051;legno/bacche nere/Erbaceo
SalvaTerra;Campocroce Amarone della Valpolicella ;4.3;181;40.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2015;77.5849;29.5637;48.2028;legno/frutti rossi/frutta secca
Gaja;Sperss Barolo ;4.6;597;330.0;Manzo / Pasta / Agnello;Italia;Barolo;Miscela;2005;63.734;77.491;7.79436;Erbaceo/legno/bacche nere
Marcarini;La Serra Barolo ;4.3;58;53.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2010;59.2174;77.8285;5.92782;Erbaceo/frutti rossi/legno
Braida;Bricco della Bigotta Barbera d'Asti ;4.3;141;48.0;Pasta / Vitello / Maiale;Italia;Barbera d'Asti;Barbera;2017;59.746;26.5848;16.9388;legno/Erbaceo/bacche nere
Gaja;Ca'Marcanda Bolgheri ;4.3;82;128.7;Manzo / Pasta / Agnello;Italia;Bolgheri;Miscela;2017;62.6947;67.2555;10.5426;legno/bacche nere/Erbaceo
Mirafiore;Barolo Lazzarito ;4.3;114;59.9;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;65.2433;74.5578;5.09721;Erbaceo/legno/bacche nere
Siro Pacenti;Vecchie Vigne Brunello di Montalcino ;4.4;78;99.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2014;47.7799;60.2903;8.65133;legno/Erbaceo/frutti rossi
Giacomo Conterno;Barbera d'Alba Vigna Francia ;4.4;334;336.0;Pasta / Vitello / Maiale;Italia;Barbera d'Alba;Barbera;2010;57.5516;26.3965;9.75486;legno/Erbaceo/bacche nere
Oasi degli Angeli;Kurni Marche ;4.7;595;139.0;Manzo / Pasta / Vitello;Italia;Marche;Montepulciano;2018;60.335;42.5208;36.904;legno/bacche nere/frutti rossi
La Braccesca;Maggiarino Vino Nobile di Montepulciano ;4.5;103;69.0;Manzo / Cacciagione (cervo, camoscio) / Pollame;Italia;Vino Nobile di Montepulciano;Sangiovese;2015;56.5451;52.7622;0.0;bacche nere/legno/Erbaceo
Castello dei Rampolla;d'Alceo ;4.3;264;161.0;Manzo / Agnello / Vitello;Italia;Toscana;Miscela;2011;52.3553;45.1389;17.6707;legno/bacche nere/Erbaceo
Quintarelli Giuseppe;Veneto Alzero Cabernet ;4.8;50;345.0;Manzo / Pasta / Agnello;Italia;Veneto;Miscela;2011;70.5053;40.9294;35.9817;legno/bacche nere/Erbaceo
Antinori;Tenuta Tignanello 'Solaia' ;4.7;1256;335.0;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Sauvignon;2006;53.8514;41.8677;14.8728;legno/bacche nere/Erbaceo
Dal Cero;Amarone della Valpolicella ;4.4;142;45.89;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella;Miscela;2015;84.3934;27.5922;48.2573;legno/frutta secca/Erbaceo
Tenuta CastelGiocondo;Brunello di Montalcino Riserva ;4.4;31;161.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2010;47.1885;58.8217;16.4253;legno/Erbaceo/bacche nere
Bertani;Amarone della Valpolicella Classico ;4.7;57;510.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;1968;83.4356;25.7344;45.395;legno/frutta secca/Erbaceo
Il Marroneto;Brunello di Montalcino ;4.4;483;98.9;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;45.1874;56.8883;8.78468;frutti rossi/Erbaceo/legno
Poggiopiano;Taffe Tà ;4.6;27;79.9;Manzo / Agnello / Vitello;Italia;Toscana;Colorino del Valdarno;2012;58.1255;43.1663;8.37029;legno/spezie/bacche nere
Fontodi;Vigna del Sorbo Gran Selezione Chianti Classico ;4.3;115;66.9;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2018;52.4605;60.4771;11.6217;legno/Erbaceo/frutti rossi
Quintarelli Giuseppe;Amarone della Valpolicella Classico ;4.8;890;658.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2000;82.7095;25.6376;50.3312;legno/bacche nere/Erbaceo
Quintarelli Giuseppe;Veneto Alzero Cabernet ;4.5;76;390.0;Manzo / Pasta / Agnello;Italia;Veneto;Miscela;2012;70.5053;40.9294;35.9817;legno/bacche nere/Erbaceo
Ca' del Bosco;Maurizio Zanella Sebino ;4.4;125;59.0;Manzo / Pasta / Agnello;Italia;Sebino;Sangiovese;2017;64.3418;40.3811;22.873;legno/bacche nere/Erbaceo
Inama Azienda Agricola;Carmenere Riserva Colli Berici Oratorio Di San Lorenzo ;4.3;56;42.5;Manzo / Pasta / Agnello;Italia;Colli Berici;Carménère;2016;67.9508;39.5799;16.9047;legno/bacche nere/spezie
Domenico Clerico;Barolo Pajana ;4.3;84;89.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2015;65.2844;81.3144;10.6257;legno/Erbaceo/frutti rossi
Aldo Conterno;Barolo Riserva Granbussia ;4.6;41;628.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;1985;62.2826;77.4676;11.8482;Erbaceo/legno/frutti rossi
Dezi;Solo ;4.3;62;35.0;Manzo / Pasta / Vitello;Italia;Marche;Sangiovese;2015;47.4968;34.7306;6.50269;legno/bacche nere/Erbaceo
Tommasi;Amarone della Valpolicella Classico ;4.3;786;33.8;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2017;85.0;23.1945;48.9372;legno/bacche nere/frutti rossi
Antinori;Tenuta Guado al Tasso Bolgheri Superiore ;4.6;2107;170.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2016;65.7676;64.2966;10.9769;legno/bacche nere/Erbaceo
Poggio Antico;Altero Brunello di Montalcino ;4.4;384;63.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2010;49.1607;55.2804;7.08816;legno/Erbaceo/frutti rossi
Biserno;Bibbona ;4.5;163;125.0;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Franc;2017;56.8034;43.2064;11.1947;legno/bacche nere/Erbaceo
Elio Altare;Arborina Barolo ;4.6;72;170.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;61.8528;75.408;10.538;Erbaceo/frutti rossi/legno
G.D. Vajra;Barolo Bricco Delle Viole ;4.4;35;99.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2018;60.8264;77.8958;5.36349;Erbaceo/frutti rossi/legno
La Spinetta;Vürsù Barolo Campè ;4.3;61;125.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;64.8527;76.9342;10.022;Erbaceo/legno/frutti rossi
Masso Antico;Appassito Primitivo ;4.2;78;8.2;na / na / na;Italia;Salento;Primitivo;2021;66.1557;21.629;46.8062;legno/bacche nere/frutti rossi
Aldo Conterno;Barolo Bussia Colonnello ;4.3;36;105.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;64.4955;78.9551;9.61516;Erbaceo/frutti rossi/legno
Recchia;Cà Bertoldi Amarone della Valpolicella Classico ;4.4;49;42.8;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2013;85.0;20.2394;45.8396;legno/bacche nere/frutti rossi
Roberto Mazzi;Castel Amarone della Valpolicella Classico ;4.5;43;57.15;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Miscela;2015;82.4416;20.6167;55.3295;legno/frutta secca/bacche nere
Patrizia Cencioni;123 Brunello di Montalcino Riserva ;4.3;66;68.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2013;51.7631;56.9286;3.37143;legno/frutti rossi/Erbaceo
Duemani;Duemani Cabernet Franc ;4.5;186;115.0;Manzo / Agnello / Vitello;Italia;Costa Toscana;Cabernet Franc;2013;54.0711;44.1709;14.6844;bacche nere/legno/Erbaceo
Vietti;Barolo Lazzarito ;4.4;82;345.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;61.1005;77.2988;7.04707;Erbaceo/legno/frutti rossi
Guido Porro;V. Lazzairasco Barolo ;4.3;90;43.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;59.0464;74.0757;5.4817;frutti rossi/Erbaceo/legno
Prunotto;Barolo Bussia ;4.3;501;67.45;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2016;61.1957;72.5619;7.5896;frutti rossi/Erbaceo/legno
Palari;Faro ;4.3;224;37.25;Manzo / Pasta / Agnello;Italia;Faro;Nerello Mascalese;2013;75.1425;44.3171;21.7327;Erbaceo/legno/frutti rossi
Antinori;Tenuta Guado al Tasso Bolgheri Superiore ;4.4;509;210.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2004;65.7676;64.2966;10.9769;legno/bacche nere/Erbaceo
Stella di Campalto;Brunello di Montalcino ;4.4;82;340.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2004;42.738;55.5671;6.4644;frutti rossi/legno/Erbaceo
Zenato;Amarone della Valpolicella Classico ;4.4;667;39.5;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Amarone della Valpolicella Classico;Corvina;2017;85.0;23.5619;51.3317;legno/bacche nere/frutta secca
Tenuta di Nozzole;Toscana Il Pareto ;4.5;142;45.0;Manzo / Agnello / Vitello;Italia;Toscana;Cabernet Sauvignon;2017;58.0362;44.1437;14.8519;legno/bacche nere/Erbaceo
Tenuta La Fuga;Brunello di Montalcino Riserva Le Due Sorelle ;4.3;94;68.2;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2011;53.2645;48.6699;8.36776;legno/bacche nere/Erbaceo
Vietti;Barolo Lazzarito ;4.3;161;135.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2012;61.1005;77.2988;7.04707;Erbaceo/legno/frutti rossi
Le Macchiole;Messorio ;4.7;240;336.0;Manzo / Agnello / Vitello;Italia;Toscana;Merlot;2005;55.4047;43.0424;15.2227;legno/bacche nere/Erbaceo
Emidio Pepe;Montepulciano d'Abruzzo ;4.3;300;168.0;Manzo / Pasta / Vitello;Italia;Montepulciano d'Abruzzo;Montepulciano;2015;39.2602;42.5684;9.09263;Erbaceo/bacche nere/frutti rossi
Ricasoli;Colledilà Chianti Classico Gran Selezione ;4.3;342;54.0;Manzo / Vitello / Pollame;Italia;Chianti Classico;Sangiovese;2016;47.3832;56.348;5.24104;legno/frutti rossi/Erbaceo
Gaja;Sperss Barolo ;4.6;535;459.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;1997;63.734;77.491;7.79436;Erbaceo/legno/bacche nere
Sesti;Phenomena Brunello di Montalcino Riserva ;4.7;25;85.0;Manzo / Agnello / Cacciagione (cervo, camoscio);Italia;Brunello di Montalcino;Sangiovese;2015;45.3341;53.419;9.87345;legno/frutti rossi/Erbaceo
Rocche dei Manzoni;Vigna Madonna Assunta La Villa Barolo Riserva ;4.5;54;274.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2007;66.2138;71.5905;8.57214;Erbaceo/legno/frutti rossi
Ornellaia;Bolgheri Superiore ;4.6;2995;393.0;Manzo / Pasta / Agnello;Italia;Bolgheri Superiore;Miscela;2011;64.5938;64.8667;12.543;legno/bacche nere/Erbaceo
Paolo Scavino;Bric Dël Fiasc Barolo ;4.3;59;107.0;Manzo / Pasta / Agnello;Italia;Barolo;Nebbiolo;2017;62.9797;76.5326;7.65733;Erbaceo/legno/frutti rossi
Fèlsina;Fontalloro ;4.2;1219;74.0;Manzo / Agnello / Vitello;Italia;Toscana;Sangiovese;2016;50.7197;44.8589;10.2412;legno/Erbaceo/frutti rossi
