idname,price,wine_type,legg_strutt,secco_dolce,piatto_acid,notes,Clusters
Barolo Brunate  - 2013 - Ceretto,152.0,Nebbiolo,61.4809,77.3287,9.02807,Erbaceo/legno/frutti rossi,1
Barolo Ciabot Mentin  - 2011 - Domenico Clerico,110.0,Nebbiolo,67.3858,84.1349,6.8991,Erbaceo/legno/frutti rossi,1
Nero di Velluto Negroamaro  - 2015 - Feudi di Guagnano,31.0,Negroamaro,85.0,37.6152,30.1994,Erbaceo/legno/frutti rossi,10
Barolo Terlo Ravera  - 2011 - Abbona,66.0,Nebbiolo,62.4406,75.7726,6.28303,Erbaceo/legno/frutti rossi,1
Predappio Raggio Brusa  - 2013 - Conde,63.0,Sangiovese,60.1883,44.1731,18.2042,bacche nere/legno/frutti rossi,15
Amarone della Valpolicella Classico Vigneto Alto TB  - 2007 - Bussola,212.0,Cabernet Sauvignon,85.0,24.0562,51.6929,legno/bacche nere/frutta secca,13
Barolo Riserva Monprivato Cà d'Morissio  - 2003 - Mascarello Giuseppe e Figlio,666.0,Nebbiolo,60.6698,79.8594,4.50018,Erbaceo/frutti rossi/legno,1
Bolgheri Superiore  - 2019 - Ornellaia,208.0,Merlot,64.5903,64.8575,12.5583,legno/bacche nere/Erbaceo,5
Corpus Amarone della Valpolicella  - 2008 - Villa Rinaldi,157.1,Corvina,80.6707,21.3824,53.2785,bacche nere/legno/Erbaceo,14
Tenuta Nuova Brunello di Montalcino  - 2015 - Casanova di Neri,119.0,Sangiovese,51.9995,57.2957,12.568,legno/Erbaceo/frutti rossi,3
Brunello di Montalcino  - 2015 - Casanova di Neri,64.0,Sangiovese,49.7152,56.6606,10.534,legno/Erbaceo/frutti rossi,3
Terre a Mano Carmignano Rosso  - 2016 - Bacchereto,36.9,Miscela,54.2133,45.2501,12.0691,legno/Erbaceo/frutti rossi,10
Bricco San Pietro Fraschin Barolo  - 2013 - Manzone F.lli,41.8,Nebbiolo,67.443,76.6442,1.31113,Erbaceo/frutti rossi/legno,1
Barolo Santo Stefano di Perno  - 2014 - Mascarello Giuseppe e Figlio,99.8,Nebbiolo,58.1474,74.8405,8.97141,frutti rossi/Erbaceo/legno,1
Barolo Cannubi  - 2013 - Michele Chiarlo,108.0,Nebbiolo,62.7019,79.5426,4.31773,Erbaceo/frutti rossi/legno,1
Sandro Fay Ronco del Picchio Sforzato di Valtellina  - 2018 - Società Agricola Fay,41.98,Nebbiolo,66.4436,79.968,8.43851,Erbaceo/frutti rossi/bacche nere,0
5 Stelle Sfursat  - 2010 - Nino Negri,99.0,Nebbiolo,66.2259,75.7981,15.6917,legno/Erbaceo/bacche nere,11
Cinque Autoctoni Collection Limited Release  - 2018 - Farnese,34.9,Miscela,57.4294,37.9396,18.6509,legno/bacche nere/Erbaceo,4
Tenuta Tignanello 'Solaia'  - 2007 - Antinori,564.0,Sangiovese,53.8523,41.8604,14.8567,legno/bacche nere/Erbaceo,7
Carmerum Primitivo Tarantino  - 2019 - Cardone,13.9,Primitivo,67.1815,17.5,43.3911,Erbaceo,2
Gropél  - 2016 - Comincioli,28.0,Miscela,61.388,41.2809,10.0705,frutti rossi/legno/spezie,9
Bolgheri Superiore  - 2016 - Campo alle Comete,45.0,Miscela,57.8103,48.9912,14.2009,bacche nere/legno/Erbaceo,4
Ombrone  - 2017 - Cupano,42.7,Miscela,57.6064,38.6518,14.6234,legno/bacche nere/Erbaceo,4
Villa Donoratico Bolgheri  - 2019 - Tenuta Argentiera,28.8,Miscela,66.3112,67.4176,10.5766,bacche nere/legno/Erbaceo,4
Barolo Cannubi  - 2015 - Borgogno,92.0,Nebbiolo,62.157,76.8077,5.04237,Erbaceo/frutti rossi/legno,1
Barolo Villero  - 2016 - Mascarello Giuseppe e Figlio,203.0,Nebbiolo,54.7866,74.2047,6.08478,frutti rossi/Erbaceo/legno,1
Albasini Amarone Della Valpolicella Classico  - 2013 - Villa Spinosa,58.0,Miscela,84.4382,42.993,41.473,legno/frutti rossi/Erbaceo,10
Pieve Santa Restituta Rennina Brunello di Montalcino  - 2015 - Gaja,129.9,Sangiovese,47.3533,58.4203,11.4042,Erbaceo/legno/bacche nere,7
A50 Amarone della Valpolicella  - 2012 - Tinazzi,64.99,Miscela,82.8688,13.7193,38.4939,bacche nere,8
Costa Russi (Barbaresco) Langhe  - 2004 - Gaja,450.0,Nebbiolo,61.8008,66.533,11.5835,Erbaceo/legno/bacche nere,11
Sorì Tildìn (Barbaresco) Langhe  - 2006 - Gaja,550.0,Nebbiolo,63.677,68.56,8.68274,Erbaceo/legno/frutti rossi,1
Cerano Montepulciano d'Abruzzo Riserva  - 2014 - Italo Pietrantonj,10.25,Montepulciano,38.3849,41.4661,5.26461,legno/bacche nere/Erbaceo,2
Schioppettino  - 2015 - Bressan,49.9,Schioppettino,64.001,43.4472,14.1098,spezie/legno/frutti rossi,9
Brunello di Montalcino  - 2015 - Le Ragnaie,55.0,Sangiovese,48.0852,57.8978,4.55152,Erbaceo/legno/frutti rossi,3
5 Stelle Sfursat  - 2013 - Nino Negri,90.0,Nebbiolo,66.2259,75.7981,15.6917,legno/Erbaceo/bacche nere,11
Brunello di Montalcino Ugolaia  - 2013 - Lisini,87.99,Sangiovese,50.0778,56.8396,9.93353,Erbaceo/legno/frutti rossi,3
Barbaresco Martinenga  - 2018 - Marchesi di Gresy,55.65,Nebbiolo,60.646,68.8718,4.47338,Erbaceo/frutti rossi/legno,1
Barolo  - 2016 - Prunotto,38.8,Nebbiolo,59.378,72.7288,4.5557,frutti rossi/Erbaceo/legno,1
Come Se  - 2004 - Il Colle,32.0,Merlot,59.9833,40.286,15.7436,spezie/legno/Erbaceo,9
Brunello di Montalcino Vigneto Manachiara  - 2012 - Tenute Silvio Nardi,80.0,Sangiovese,50.45,59.7356,11.592,legno/Erbaceo/bacche nere,7
Brunello di Montalcino  - 2015 - Albatreti,47.0,Sangiovese,48.2481,62.0396,2.31666,Erbaceo/bacche nere/legno,7
La Ricolma  - 2018 - San Giusto a Rentennano,248.0,Merlot,51.4153,44.3468,11.6476,bacche nere/legno/Erbaceo,5
Amarone della Valpolicella Classico  - 2013 - Nicolis,45.2,Corvina,85.0,22.5917,47.6768,legno/bacche nere/frutta secca,13
Le Pergole Torte  - 2015 - Montevertine,390.0,Sangiovese,48.0404,43.2805,9.05426,Erbaceo/frutti rossi/legno,3
Stèfen 1624  - 2016 - De Stefani,75.0,Marzemino,65.6757,43.4785,32.7448,legno/bacche nere/frutti rossi,15
Riserva Barolo  - 2013 - Corino,228.2,Nebbiolo,57.5351,81.432,0.0,frutta secca/Erbaceo,1
Amaranta Montepulciano d'Abruzzo  - 2018 - Tenuta Ulisse,15.99,Montepulciano,44.4257,38.0541,15.5203,legno/bacche nere/frutti rossi,15
Graf de la Tour  - 2015 - Villa Russiz,35.9,Merlot,70.139,41.3139,24.4347,bacche nere/legno/frutti rossi,15
Toscana Rosso  - 2001 - Tenuta di Trinoro,294.0,Miscela,55.5117,44.3288,20.0236,bacche nere/legno/Erbaceo,4
Collio Rosso Riserva (Selezione)  - 2012 - Borgo del Tiglio,50.7,Miscela,61.3606,43.0707,21.7433,legno/spezie/frutti rossi,9
50 & 50  - 2015 - Capannelle,108.0,Miscela,52.7003,45.539,11.9735,legno/bacche nere/Erbaceo,4
Vigna dell Impero Toscana  - 2015 - Tenuta Sette Ponti,99.0,Sangiovese,51.0845,41.2997,8.15215,legno/frutti rossi/Erbaceo,3
Galatrona  - 2000 - Petrolo,229.0,Merlot,54.9249,43.4022,14.3266,legno/bacche nere/Erbaceo,5
Barolo  - 1985 - Elio Altare,110.0,Nebbiolo,63.8057,76.4707,9.99475,Erbaceo/legno/frutti rossi,1
Pegrandi Amarone della Valpolicella Classico  - 2013 - Vaona,143.0,Miscela,85.0,23.239,52.9754,legno/bacche nere/frutti rossi,8
Altero Brunello di Montalcino  - 2007 - Poggio Antico,85.0,Sangiovese,49.1793,55.2101,7.04013,legno/Erbaceo/frutti rossi,3
Appassite Negroamaro - Primitivo  - 2020 - Luna Argenta,11.7,Miscela,83.5134,35.4317,37.9959,bacche nere/legno/frutti rossi,8
Tignanello  - 2003 - Antinori,232.88,Miscela,53.2013,42.2537,10.8407,legno/bacche nere/Erbaceo,4
Amarone Stella  - 2010 - Aneri,135.0,Miscela,49.1387,33.2348,30.0488,legno/bacche nere/Erbaceo,4
8 Limited Edition N.V. - na - Feudi Bizantini,25.49,Montepulciano,69.3616,42.9514,16.6529,legno/bacche nere/frutti rossi,15
Arcurìa Sopra il Pozzo Etna Rosso  - 2015 - Graci,291.7,Nerello Mascalese,81.4019,45.8178,20.0701,legno/Erbaceo/bacche nere,2
d'Alceo  - 2007 - Castello dei Rampolla,129.0,Miscela,52.3946,45.1506,17.6413,legno/bacche nere/Erbaceo,4
L'Apparita  - 1997 - Castello di Ama,318.0,Merlot,53.3812,43.4918,13.1689,legno/Erbaceo/bacche nere,5
Faro  - 2014 - Palari,43.8,Miscela,75.1184,44.3183,21.7313,Erbaceo/legno/frutti rossi,10
La Pevera Toscana  - 2016 - Geografico,25.99,Miscela,55.9074,49.1311,10.0895,bacche nere/legno/Erbaceo,4
Brunello di Montalcino  - 2015 - Cantina di Montalcino,33.0,Sangiovese,50.0377,57.2375,7.58124,legno/Erbaceo/frutti rossi,3
Barolo Riserva Cannubi 1752  - 2008 - Damilano,177.0,Nebbiolo,65.2934,72.317,10.2675,Erbaceo/frutti rossi/legno,1
Vigna La Rosa Barolo  - 2016 - Fontanafredda,58.5,Nebbiolo,62.5969,75.3129,11.0106,Erbaceo/legno/frutti rossi,1
Gallina Barbaresco  - 2017 - Piero Busso,71.3,Nebbiolo,57.2157,65.9236,9.06755,frutti rossi/Erbaceo/legno,1
Barolo Santo Stefano di Perno  - 2015 - Mascarello Giuseppe e Figlio,125.0,Nebbiolo,58.1474,74.8405,8.97141,frutti rossi/Erbaceo/legno,1
Es Primitivo di Manduria  - 2016 - Gianfranco Fino,113.9,Primitivo,70.214,24.3827,45.0453,bacche nere/legno/frutti rossi,6
Brunello di Montalcino  - 2016 - Sassetti Livio,79.0,Sangiovese,47.6859,57.0849,6.07172,Erbaceo/legno/frutti rossi,3
Sorì Tildìn (Barbaresco) Langhe  - 2013 - Gaja,479.0,Nebbiolo,63.677,68.56,8.68274,Erbaceo/legno/frutti rossi,1
Tenuta Nuova Brunello di Montalcino  - 2016 - Casanova di Neri,105.0,Sangiovese,51.9995,57.2957,12.568,legno/Erbaceo/frutti rossi,3
Oreno Toscana  - 2016 - Tenuta Sette Ponti,95.0,Miscela,54.7217,45.7863,10.5048,legno/bacche nere/Erbaceo,4
Brunello di Montalcino  - 2015 - Verbena,30.3,Sangiovese,48.164,55.3639,7.09364,legno/Erbaceo/bacche nere,7
Amarone della Valpolicella Riserva  - 2015 - Musella,53.5,Miscela,85.0,24.3028,49.7232,legno/frutta secca/bacche nere,13
Villa Cordevigo Rosso  - 2015 - Villabella,23.86,Miscela,68.4644,39.7022,23.3001,legno/bacche nere/Erbaceo,4
Amarone della Valpolicella Classico  - 2019 - Brunelli,41.3,Miscela,85.0,22.1801,48.6395,legno/frutti rossi/bacche nere,8
Oreno Toscana  - 2017 - Tenuta Sette Ponti,74.9,Miscela,54.7217,45.7863,10.5048,legno/bacche nere/Erbaceo,4
Barolo La Serra  - 2014 - Giovanni Rosso,126.0,Nebbiolo,62.8665,77.8599,10.0719,Erbaceo/frutti rossi/legno,1
Greppicaia Bolgheri Superiore  - 2017 - I Greppi,51.0,Miscela,66.6197,63.2672,9.48072,legno/bacche nere/Erbaceo,4
Carla (6) Toscana  - 2016 - La Massa,76.0,Sangiovese,52.0904,57.9112,5.27015,legno/bacche nere/Erbaceo,7
Brunello di Montalcino  - 2016 - Podere Brizio,41.8,Sangiovese,49.5074,57.6842,5.6206,legno/Erbaceo/frutti rossi,3
Lupi e Sirene Riserva  - 2015 - Podere le Ripi,94.5,Sangiovese,50.1922,59.0368,9.17643,Erbaceo/legno/bacche nere,7
Solengo  - 2018 - Argiano,66.0,Cabernet Sauvignon,55.308,44.1058,10.8603,legno/bacche nere/Erbaceo,12
Barolo Bricco Delle Viole  - 2016 - G.D. Vajra,170.0,Nebbiolo,60.8299,77.9035,5.3829,Erbaceo/frutti rossi/legno,1
Toscana Palafreno  - 2012 - Querciabella,138.0,Merlot,53.5888,49.4816,7.2574,bacche nere/legno/Erbaceo,5
Vigna San Francesco Cabernet Sauvignon  - 2017 - Tasca d'Almerita,37.5,Cabernet Sauvignon,76.6905,46.6888,23.9534,legno/bacche nere/spezie,16
Tenuta Tignanello 'Solaia'  - 2016 - Antinori,450.0,Miscela,53.8523,41.8604,14.8567,legno/bacche nere/Erbaceo,4
Capitel della Crosara Amarone della Valpolicella Classico  - 2014 - Montresor,43.25,Corvina,85.0,24.5346,51.1358,legno/bacche nere/frutta secca,13
Montepetroso Primitivo di Manduria  - 2017 - Mocavero,27.0,Primitivo,69.3333,16.8452,31.4405,legno/frutti rossi,6
Kupra Marche  - 2017 - Oasi degli Angeli,247.0,Grenache,58.7676,48.3471,18.6467,legno/frutti rossi/Erbaceo,10
Brunello di Montalcino  - 2016 - Tenuta Corte Pavone,45.9,Sangiovese,52.0132,56.2739,8.57111,Erbaceo/legno/frutti rossi,3
Indaco  - 2016 - Tenuta dei Sette Cieli,91.6,Miscela,54.3389,46.6045,8.97573,bacche nere/legno/Erbaceo,4
Veneto Rosso del Bepi  - 2010 - Quintarelli Giuseppe,139.0,Corvina,66.8035,40.1426,28.1853,legno/frutti rossi/Erbaceo,10
Tignanello  - 2015 - Antinori,185.0,Miscela,53.2013,42.2537,10.8407,legno/bacche nere/Erbaceo,4
Barolo Castiglione  - 2015 - Vietti,47.15,Nebbiolo,62.0777,77.9179,4.74606,Erbaceo/frutti rossi/legno,1
Mille E Una Notte  - 2016 - Donnafugata,130.0,Nero d'Avola,82.2278,45.0056,27.3775,legno/bacche nere/Erbaceo,2
Castello del Terriccio  - 2003 - Castello del Terriccio,70.0,Shiraz/Syrah,55.4728,48.29,14.3017,legno/Erbaceo/bacche nere,2
Nerìo Riserva Negroamaro - Malvasia Nera  - 2018 - Schola Sarmenti,13.7,Miscela,84.4677,41.1073,34.9407,legno/bacche nere/frutti rossi,8
Re Ludio Rosso  - 2017 - Le Novelire,28.3,Miscela,58.9789,64.5678,21.0486,spezie/legno/bacche nere,16
Barolo  - 2017 - Andrea Oberto,27.9,Nebbiolo,63.3846,79.0329,2.60573,Erbaceo/frutti rossi/legno,1
Redigaffi Toscana  - 2007 - Tua Rita,290.0,Merlot,55.3921,42.6325,17.562,legno/bacche nere/Erbaceo,5
Brunello di Montalcino  - 2012 - Giodo,170.0,Sangiovese,50.876,56.4821,5.80677,legno/frutti rossi/Erbaceo,3
Rocche di Castiglione Barolo  - 2016 - Roccheviberti,55.0,Nebbiolo,63.3331,76.7945,1.97466,frutti rossi/Erbaceo/legno,1
Tenuta Guado al Tasso Bolgheri Superiore  - 1999 - Antinori,195.0,Miscela,65.775,64.2537,10.9696,legno/bacche nere/Erbaceo,4
5 Stelle Sfursat  - 2017 - Nino Negri,61.0,Nebbiolo,66.2259,75.7981,15.6917,legno/Erbaceo/bacche nere,11
Bolgheri Superiore  - 2012 - Ornellaia,393.0,Miscela,64.5903,64.8575,12.5583,legno/bacche nere/Erbaceo,4
Amarone della Valpolicella Classico  - 2016 - Zenato,49.0,Corvina,85.0,23.5496,51.3573,legno/bacche nere/frutta secca,13
Brunello di Montalcino  - 2016 - Le Ragnaie,85.0,Sangiovese,48.0852,57.8978,4.55152,Erbaceo/legno/frutti rossi,3
Amarone della Valpolicella Proemio  - 2013 - Santi,39.8,Miscela,84.039,26.0582,46.6881,legno/bacche nere/Erbaceo,14
Barbaresco Riserva Ovello  - 2016 - Produttori del Barbaresco,93.0,Nebbiolo,62.4573,69.7832,5.3182,Erbaceo/frutti rossi/legno,1
Brunello di Montalcino  - 2012 - Poggio San Polo,39.0,Sangiovese,48.0831,54.6425,7.42168,legno/frutti rossi/Erbaceo,3
Carant  - 2018 - Reguta,14.3,Miscela,64.6962,44.7969,22.2413,legno/bacche nere/spezie,16
Brunello di Montalcino  - 2017 - Talenti,42.9,Sangiovese,48.1936,56.9225,5.26984,Erbaceo/legno/frutti rossi,3
Rosso 17°  - 2017 - Maccone,19.75,Primitivo,74.1636,22.2651,39.2422,frutti rossi/legno/bacche nere,6
Campo dei Gigli Amarone della Valpolicella  - 2016 - Tenuta Sant'Antonio,47.0,Miscela,85.0,27.2175,48.2326,legno/bacche nere/Erbaceo,14
Baron' Ugo Toscana Rosso  - 2015 - Monteraponi,67.7,Sangiovese,50.9696,51.8323,1.59895,Erbaceo/frutti rossi/legno,3
Ripe al Convento Brunello di Montalcino Riserva  - 2000 - Tenuta CastelGiocondo,71.37,Sangiovese,51.6013,58.4047,12.1736,legno/Erbaceo/bacche nere,7
Lagrein Riserva Vigna Castel Ringberg  - 2016 - Elena Walch,37.9,Lagrein,63.0755,44.7968,17.7899,legno/bacche nere/Erbaceo,2
Barolo Vigna Rionda  - 2005 - Oddero,97.0,Nebbiolo,61.2569,69.465,4.65898,Erbaceo/legno/bacche nere,11
Collezione Pruviniano Amarone della Valpolicella Classico  - 2017 - Domini Veneti,31.85,Miscela,82.5243,29.8819,43.0922,bacche nere/legno/Erbaceo,14
Barbaresco  - 2017 - Pio Cesare,55.0,Nebbiolo,60.3251,68.1645,5.57337,legno/Erbaceo/frutti rossi,1
Sperss Barolo  - 2013 - Gaja,410.0,Nebbiolo,63.653,77.4134,7.92445,Erbaceo/legno/bacche nere,11
Ludi  - 2016 - Velenosi,50.0,Miscela,55.7271,40.5896,15.9346,bacche nere/legno/Erbaceo,4
Amarone della Valpolicella Classico  - 1959 - Bertani,427.0,Corvina,83.4425,25.7259,45.3933,legno/frutta secca/Erbaceo,13
Suisassi Syrah  - 2017 - Duemani,119.0,Shiraz/Syrah,56.2751,45.7726,10.2702,legno/bacche nere/spezie,16
Hassan  - 2016 - Asinara,33.73,Miscela,77.935,48.981,19.6366,legno/bacche nere/Erbaceo,4
Tenuta Montebello Picconero  - 2010 - Tolaini,62.5,Miscela,55.5157,44.5991,11.9302,legno/bacche nere/Erbaceo,4
Fanòi Negroamaro  - 2015 - Cantele,32.9,Negroamaro,79.7875,37.9208,24.7771,bacche nere,15
Barolo Aleste  - 2014 - Sandrone,135.0,Nebbiolo,64.8173,83.8635,3.46831,Erbaceo/frutti rossi/legno,1
Brunello di Montalcino Riserva (Casato Prime Donne)  - 2006 - Donatella Cinelli Colombini,85.0,Sangiovese,51.9705,59.4759,7.38582,legno/Erbaceo/frutti rossi,3
Barbaresco  - 2001 - Gaja,400.0,Nebbiolo,60.0158,67.7704,7.57766,Erbaceo/legno/frutti rossi,1
Brunello di Montalcino  - 2016 - La Rasina,39.78,Sangiovese,52.1815,57.7285,5.11774,Erbaceo/legno/bacche nere,7
Riserva Colle Maggio Montepulciano d'Abruzzo  - 2016 - Torre Zambra,15.9,Montepulciano,33.1471,49.204,11.7022,legno/frutti rossi/Erbaceo,10
Brunello di Montalcino Riserva  - 1999 - Biondi-Santi,717.0,Sangiovese,46.1357,57.0026,9.8103,Erbaceo/legno/frutti rossi,3
Barolo Lazzarito  - 2014 - Vietti,150.0,Nebbiolo,61.06,77.2216,7.1159,Erbaceo/legno/frutti rossi,1
I'Rennero  - 2011 - Gualdo del Re,63.55,Merlot,49.8293,34.957,9.79801,legno/bacche nere/Erbaceo,5
Barolo Rocche di Castiglione  - 2017 - Oddero,71.7,Nebbiolo,61.4236,79.504,2.3087,Erbaceo/legno/frutti rossi,1
d'Alceo  - 2001 - Castello dei Rampolla,170.0,Cabernet Sauvignon,52.3946,45.1506,17.6413,legno/bacche nere/Erbaceo,12
Asinone Vino Nobile di Montepulciano  - 2018 - Poliziano,43.25,Sangiovese,55.6913,60.0334,8.06577,legno/Erbaceo/bacche nere,7
Bolgheri Superiore  - 2017 - Ornellaia,199.0,Miscela,64.5903,64.8575,12.5583,legno/bacche nere/Erbaceo,4
Redigaffi Toscana  - 2015 - Tua Rita,338.44,Merlot,55.3921,42.6325,17.562,legno/bacche nere/Erbaceo,5
Amarone della Valpolicella Classico  - 2010 - Tommasi,69.0,Corvina,85.0,23.1902,48.9272,legno/bacche nere/frutti rossi,15
Vino Nobile di Montepulciano Il Nocio  - 2015 - Boscarelli,79.2,Sangiovese,56.972,59.1058,11.0499,legno/frutti rossi/Erbaceo,3
Costa Russi (Barbaresco) Langhe  - 2013 - Gaja,427.5,Nebbiolo,61.8008,66.533,11.5835,Erbaceo/legno/bacche nere,11
Scipio  - 2016 - Tenuta dei Sette Cieli,55.24,Cabernet Franc,52.6797,44.026,6.37534,bacche nere/legno/Erbaceo,2
El Grasso Vino Nobile di Montepulciano  - 2016 - Avignonesi,43.0,Sangiovese,56.7951,63.9097,6.37153,frutti rossi/legno/spezie,3
Barolo Ginestra Vigna del Gris  - 2017 - Conterno Fantino,92.0,Nebbiolo,64.0728,77.58,5.63187,Erbaceo/legno/bacche nere,11
Vigna Madonna Assunta La Villa Barolo Riserva  - 1999 - Rocche dei Manzoni,230.0,Nebbiolo,66.2138,71.5905,8.57214,Erbaceo/legno/frutti rossi,1
Cà Bertoldi Amarone della Valpolicella Classico  - 2012 - Recchia,42.3,Miscela,85.0,20.2394,45.8396,legno/bacche nere/frutti rossi,8
d'Alceo  - 1998 - Castello dei Rampolla,149.0,Miscela,52.3946,45.1506,17.6413,legno/bacche nere/Erbaceo,4
Sorgente Brunello di Montalcino  - 2015 - Salicutti,88.0,Sangiovese,43.4039,61.0655,0.0,bacche nere/legno/Erbaceo,7
Franchetti  - 2017 - Passopisciaro,93.48,Petit Verdot,83.2304,48.3253,28.446,Erbaceo/bacche nere/legno,2
Brunate Barolo  - 2011 - Giuseppe Rinaldi,495.0,Nebbiolo,60.3933,74.5579,14.2835,Erbaceo/frutti rossi/legno,1
Amarone della Valpolicella Classico  - 2001 - Bertani,170.0,Miscela,83.4425,25.7259,45.3933,legno/frutta secca/Erbaceo,13
Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva  - 2015 - Antinori,98.5,Sangiovese,51.1819,55.904,10.2457,Erbaceo/legno/frutti rossi,3
Barolo Parafada  - 2016 - Palladino,48.0,Nebbiolo,64.5595,76.0871,10.6215,Erbaceo/frutti rossi/legno,1
Barolo  - 2017 - Comm. G.B. Burlotto,95.0,Nebbiolo,58.8903,76.9084,4.52164,frutti rossi/Erbaceo/legno,1
Sant'Uberto Bolgheri Superiore  - 2017 - Villanoviana,36.99,Miscela,69.0909,63.3383,15.3711,bacche nere/legno/spezie,16
Asinone Vino Nobile di Montepulciano  - 2017 - Poliziano,44.8,Sangiovese,55.6913,60.0334,8.06577,legno/Erbaceo/bacche nere,7
Syrah Toscana  - 2006 - Tua Rita,152.0,Shiraz/Syrah,56.7584,39.6,14.7117,bacche nere/legno/spezie,16
Chianti Classico  - 2006 - Riecine,29.0,Sangiovese,43.3453,55.1222,7.31683,frutti rossi/legno/Erbaceo,3
Tenuta Tignanello 'Solaia'  - 2015 - Antinori,450.0,Miscela,53.8523,41.8604,14.8567,legno/bacche nere/Erbaceo,4
Barolo Bussia Colonnello  - 2015 - Aldo Conterno,116.0,Nebbiolo,64.4955,78.9553,9.6147,Erbaceo/frutti rossi/legno,1
Sassicaia  - 2004 - Tenuta San Guido,470.0,Miscela,62.0098,64.0716,10.2815,legno/bacche nere/Erbaceo,4
Brunello di Montalcino  - 2016 - Cerbaiona,153.0,Sangiovese,45.9871,58.0585,14.6246,Erbaceo/legno/frutti rossi,3
Montepulciano d'Abruzzo  - 2012 - Valentini,309.0,Montepulciano,38.886,42.473,16.0865,Erbaceo/legno/bacche nere,2
Sorì Tildìn (Barbaresco) Langhe  - 2005 - Gaja,499.0,Miscela,63.677,68.56,8.68274,Erbaceo/legno/frutti rossi,10
Brunate Barolo  - 2013 - Giuseppe Rinaldi,598.0,Nebbiolo,60.3933,74.5579,14.2835,Erbaceo/frutti rossi/legno,1
Le Bolle Gran Selezione Chianti Classico  - 2016 - Vicchiomaggio,85.0,Sangiovese,54.0774,59.9918,13.0342,legno/frutti rossi/Erbaceo,3
Bramasole Syrah  - 2017 - La Braccesca,38.4,Shiraz/Syrah,56.3126,39.4729,16.1505,legno/bacche nere/spezie,16
Terre Brune Superiore Carignano del Sulcis  - 2015 - Santadi,44.8,Bovaleddu,81.6539,44.4513,30.3414,legno/bacche nere/Erbaceo,2
Brunello di Montalcino  - 2011 - Giodo,318.0,Sangiovese,50.876,56.4821,5.80677,legno/frutti rossi/Erbaceo,3
Bassolino di Sopra Brunello di Montalcino  - 2007 - Pian dell'Orino,376.0,Sangiovese,35.6708,59.8441,8.38243,Erbaceo/legno/bacche nere,7
Il Solleone  - 2013 - Fattoria San Lorenzo,28.4,Montepulciano,58.3954,47.5731,13.6325,bacche nere/legno/Erbaceo,2
Redigaffi Toscana  - 2000 - Tua Rita,635.0,Merlot,55.3921,42.6325,17.562,legno/bacche nere/Erbaceo,5
50 & 50  - 2017 - Capannelle,98.0,Miscela,52.7003,45.539,11.9735,legno/bacche nere/Erbaceo,4
Barolo Brunate  - 2016 - Ceretto,155.0,Nebbiolo,61.4809,77.3287,9.02807,Erbaceo/legno/frutti rossi,1
Tenuta Nuova Brunello di Montalcino  - 2013 - Casanova di Neri,129.0,Sangiovese,51.9995,57.2957,12.568,legno/Erbaceo/frutti rossi,3
Brunello di Montalcino  - 2015 - Poggio San Polo,49.9,Sangiovese,48.0831,54.6425,7.42168,legno/frutti rossi/Erbaceo,3
Tenuta Nuova Brunello di Montalcino  - 2010 - Casanova di Neri,395.0,Sangiovese,51.9995,57.2957,12.568,legno/Erbaceo/frutti rossi,3
Piè del Monaco Primitivo  - 2017 - Tagaro,24.0,Primitivo,72.7569,22.7539,47.7121,bacche nere/legno/spezie,16
Sassicaia  - 1987 - Tenuta San Guido,666.0,Sangiovese,62.0098,64.0716,10.2815,legno/bacche nere/Erbaceo,7
Bigolla  - 2004 - Vigneti Massa,50.13,Barbera,58.2018,32.8213,18.5004,Erbaceo/bacche nere/legno,2
Brunello di Montalcino Riserva  - 2013 - Capanna,93.0,Sangiovese,51.7463,59.794,4.81867,legno/frutti rossi/Erbaceo,3
Ambrosan Amarone della Valpolicella Classico  - 2011 - Nicolis,53.0,Corvina,84.6415,27.5145,50.1615,legno/bacche nere/frutta secca,13
Amarone della Valpolicella  - 2019 - Villa Annaberta,26.6,Miscela,83.9353,21.9014,50.5043,legno/bacche nere/frutti rossi,8
Limited Edition 10 Vendemmie N.V. - na - Tenuta Ulisse,24.6,Montepulciano,50.5607,36.8994,19.5228,legno/bacche nere/Erbaceo,2
Millepassi Bolgheri Superiore  - 2017 - Donna Olimpia,41.89,Cabernet Sauvignon,65.7792,64.6463,11.0427,legno/bacche nere/Erbaceo,12
Bigolla  - 2005 - Vigneti Massa,58.48,Barbera,58.2018,32.8213,18.5004,Erbaceo/bacche nere/legno,2
Amarone della Valpolicella Classico  - 2015 - Benedetti,77.4,Miscela,80.4659,31.0707,47.2981,legno/bacche nere/frutti rossi,8
